Time,head.X_worldpos,head.Y_worldpos,head.Z_worldpos,lHand.X_worldpos,lHand.Y_worldpos,lHand.Z_worldpos,rHand.X_worldpos,rHand.Y_worldpos,rHand.Z_worldpos,head.X_rotations,head.Y_rotations,head.Z_rotations,lHand.X_rotations,lHand.Y_rotations,lHand.Z_rotations,rHand.X_rotations,rHand.Y_rotations,rHand.Z_rotations,hip.X_worldpos,hip.Y_worldpos,hip.Z_worldpos,lFoot.X_worldpos,lFoot.Y_worldpos,lFoot.Z_worldpos,rFoot.X_worldpos,rFoot.Y_worldpos,rFoot.Z_worldpos,hip.X_rotations,hip.Y_rotations,hip.Z_rotations,lFoot.X_rotations,lFoot.Y_rotations,lFoot.Z_rotations,rFoot.X_rotations,rFoot.Y_rotations,rFoot.Z_rotations
12.50832833,53.17170418866515,120.69414595666365,146.13637661013098,42.4708692974782,90.15880959651413,178.0675569070251,69.21773805219705,101.39083236087698,137.51061314610226,-32.236999999999995,-4.17341,6.0408,-16.6631,2.41087,0.353026,-22.9177,-3.4064300000000003,-0.690757,53.1177,69.3616,177.30200000000002,38.577138084348434,7.389403790492501,175.40961903742576,66.42482579821169,8.396349568279453,178.06978914176082,-16.5159,179.618,3.5280699999999996,-23.3873,-3.6897699999999998,-1.80256,-20.5296,-11.4692,-5.2660599999999995
12.51666166,53.126429870364895,119.8118231493062,145.7301767758786,42.374443071464405,89.27338028977836,177.21943349443885,69.20239089569345,101.30085740933815,137.1540010088694,-32.5262,-4.09225,6.13782,-16.8755,2.4434400000000003,0.362387,-22.949,-3.41163,-0.6927770000000001,53.101000000000006,68.83,177.42,38.54617819116222,7.365974377075857,175.36602172994344,66.34637128690477,8.342475493079164,178.02614599657306,-16.9728,179.766,3.65297,-23.785999999999998,-3.5053300000000003,-1.7450400000000001,-20.5752,-12.0689,-5.56285
12.52499499,53.126012399688214,118.97351613248615,145.30255878812392,42.30985329232468,88.41132179352405,176.3653116266721,69.23398229546176,101.21833577623372,136.77563800192948,-32.8352,-4.01121,6.2419,-17.0932,2.47693,0.372214,-22.9486,-3.41155,-0.692717,53.1297,68.3349,177.495,38.56011693828796,7.374104017609625,175.30136468785722,66.31537885756535,8.320781122046164,177.95583213548937,-17.4193,179.916,3.77915,-24.1874,-3.3044599999999997,-1.6775200000000001,-20.6254,-12.6847,-5.87073
12.53332832,53.1556748799997,118.12117513196584,144.9120180158571,42.27091315495709,87.53685516756353,175.5767348241105,69.29321359511519,101.06913010928447,136.44371359483398,-33.1944,-3.9451699999999996,6.35136,-17.2748,2.50496,0.380571,-22.9346,-3.40921,-0.691783,53.18,67.8128,177.571,38.59757658749377,7.337658595075864,175.2818462966042,66.31384490013403,8.267379719316551,177.9326047904565,-17.8175,-179.953,3.8864699999999996,-24.5759,-3.20686,-1.6581099999999998,-20.7674,-13.2021,-6.15256
12.54166165,53.17944713995162,117.29468716648176,144.55065603415144,42.21612018311599,86.6980221402212,174.85000206741333,69.35543229142283,100.89570378325593,136.1473991973717,-33.6322,-3.9111800000000003,6.46394,-17.4064,2.52528,0.38666999999999996,-22.9013,-3.4036699999999995,-0.689619,53.2085,67.3029,177.637,38.62002143908079,7.292822902426997,175.29830293174973,66.29953896270679,8.22461341952392,177.95147365582432,-18.1512,-179.85,3.9641800000000003,-24.9423,-3.26152,-1.7128,-21.0365,-13.5768,-6.39537
12.54999498,53.20071573665339,116.5717960051894,144.15701271965244,42.146626028898076,85.95768444909582,174.1167517573243,69.42636022947637,100.78645219857547,135.81448874628504,-34.1255,-3.89735,6.5806,-17.511,2.54145,0.391519,-22.8424,-3.3939199999999996,-0.685824,53.2253,66.8844,177.64,38.63544567261991,7.324036609106699,175.28554261222783,66.27656604000293,8.270089866237747,177.94253670053212,-18.4428,-179.762,4.02383,-25.2964,-3.4001300000000003,-1.81008,-21.383000000000003,-13.8754,-6.621360000000001
12.55832831,53.192623460822745,115.8464228061208,143.75553131981252,42.045540404320334,85.19652934707017,173.39533669328134,69.46602982442462,100.63159521315428,135.4679871963976,-34.628,-3.87489,6.705030000000001,-17.6028,2.55566,0.395779,-22.7755,-3.3828300000000002,-0.681531,53.2138,66.4475,177.606,38.62159209412697,7.320370058298984,175.26688503193938,66.22407144237586,8.286580840393547,177.9254529985281,-18.7117,-179.683,4.07832,-25.6518,-3.5671,-1.92347,-21.7666,-14.1503,-6.847519999999999
12.56666164,53.19574925020903,115.16074616684836,143.36027741566386,41.96375967641789,84.44355486520755,172.6937422131384,69.50470038157012,100.46810021548386,135.1216939924216,-35.0929,-3.81426,6.84203,-17.6962,2.5701099999999997,0.400149,-22.7179,-3.3733,-0.677852,53.2247,66.0308,177.551,38.623111211808975,7.3194130865680185,175.2565334942517,66.18913885230054,8.304847726192648,177.910238873953,-18.9773,-179.606,4.14078,-26.0222,-3.7062800000000005,-2.02505,-22.1463,-14.4536,-7.091310000000001
12.57499497,53.22114798005136,114.59551571638336,142.97010422049834,41.919409980028576,83.76390895004299,172.00000895401595,69.56099094809589,100.38011875839807,134.76950087091384,-35.5077,-3.6905300000000003,6.99608,-17.8202,2.5893599999999997,0.406021,-22.6652,-3.36458,-0.6744859999999999,53.2725,65.7135,177.47400000000002,38.65050867333589,7.403136828586702,175.2511816209211,66.18376553416192,8.407831847641647,177.89199222162895,-19.2452,-179.52700000000002,4.21375,-26.4145,-3.83459,-2.12437,-22.539,-14.7846,-7.3563600000000005
12.583328300000002,53.21898830902948,113.9887643286566,142.59014402549832,41.854908365510155,83.00329635839783,171.32381871433816,69.59563947888914,100.21000297308815,134.41556589986826,-35.897,-3.52408,7.165189999999999,-17.959,2.61092,0.41266099999999994,-22.611,-3.35563,-0.671041,53.3012,65.3346,177.38,38.652593895129684,7.409347935130818,175.25599401352608,66.1539686839872,8.436056167291683,177.87880518298698,-19.5049,-179.451,4.2904,-26.8203,-3.97154,-2.2309799999999997,-22.9569,-15.1209,-7.63465
12.59166163,53.16514024675568,113.34154669280468,142.22349996747622,41.73302148864957,82.18269892113416,170.68621016619244,69.5796714949909,99.95400056917828,134.0693294697119,-36.2708,-3.35355,7.34415,-18.0587,2.62643,0.417476,-22.5702,-3.3488800000000003,-0.668451,53.2823,64.8957,177.274,38.60763473174957,7.332472839686973,175.2772315705348,66.07452654478821,8.379542998444599,177.87925683991602,-19.7517,-179.38400000000001,4.36986,-27.2308,-4.06389,-2.31462,-23.3519,-15.4821,-7.92625
12.59999496,53.163184785241135,112.81815498625488,141.8040278778983,41.642628874277655,81.485130838164,170.03955461286824,69.6118612772349,99.77132611850557,133.671321533259,-36.6392,-3.21825,7.5266,-18.0656,2.62751,0.41777,-22.5574,-3.34677,-0.667639,53.3144,64.5619,177.092,38.62129943844352,7.330298241596572,175.2517797772021,66.04742898548058,8.391808861811043,177.83366984536298,-19.9812,-179.334,4.45111,-27.6372,-4.05753,-2.34323,-23.6757,-15.8872,-8.23047
12.60832829,53.11351708830593,112.31867293583281,141.3657518712959,41.464086838369404,80.80520340482559,169.4264022929178,69.59659825500273,99.56765117317148,133.25523046189426,-37.0046,-3.1371700000000002,7.72451,-17.9297,2.60632,0.41111000000000003,-22.5828,-3.35097,-0.669247,53.3001,64.2385,176.87599999999998,38.601058815887704,7.311342945657778,175.21227697352714,65.97522787167225,8.377212573298891,177.77251220994597,-20.1994,-179.30900000000003,4.5361400000000005,-28.0388,-3.8807199999999997,-2.2743700000000002,-23.9025,-16.3552,-8.55183
12.61666162,53.08830881701761,111.89935071976768,140.91276619134078,41.278892131925566,80.19005129849712,168.83815209709238,69.61109942093577,99.40222628609945,132.8202688613363,-37.3617,-3.0872599999999997,7.935389999999999,-17.6915,2.5693200000000003,0.399719,-22.6366,-3.35984,-0.672658,53.3124,63.9791,176.627,38.614970568304564,7.330795483118784,175.16110696112844,65.9289962671252,8.394032833444335,177.69815230851182,-20.4063,-179.304,4.62424,-28.4395,-3.5791699999999995,-2.1317,-24.0618,-16.8703,-8.88775
12.62499495,53.11056924692316,111.56479556088142,140.48572457181322,41.14028765267905,79.66017539447594,168.30387322555657,69.67480278178974,99.2705276633444,132.40567507775674,-37.7095,-3.04493,8.130939999999999,-17.4333,2.5293900000000002,0.387735,-22.7031,-3.3708400000000003,-0.6769,53.3689,63.7769,176.37099999999998,38.67159843835778,7.372743445542568,175.1425510108393,65.92623119908919,8.43187315419086,177.65929436693563,-20.5882,-179.303,4.71062,-28.838,-3.2757400000000003,-1.9838799999999999,-24.1884,-17.3988,-9.22642
12.63332828,53.166889133090976,111.26191301135047,140.08932779670886,41.06668520933043,79.17575900467297,167.81784081511128,69.77065792003806,99.11022385121376,132.01468871313864,-38.0469,-2.9861299999999997,8.28358,-17.2377,2.49923,0.378874,-22.7669,-3.3814,-0.680984,53.4512,63.5671,176.09799999999998,38.74328998603333,7.363470346910128,175.16499077199398,65.94842783376814,8.422969483526245,177.6687541231112,-20.7312,-179.28900000000002,4.79062,-29.2336,-3.09512,-1.9034400000000002,-24.3176,-17.907,-9.55688
12.64166161,53.189747931733244,111.06706968062973,139.67475214285943,41.00513927797257,78.82147395542266,167.3292420093613,69.82804773559401,98.99349160102854,131.5906203819807,-38.3684,-2.9125900000000002,8.33831,-17.1401,2.48421,0.37450500000000003,-22.8204,-3.3902699999999997,-0.684425,53.4847,63.4217,175.75099999999998,38.74860391364068,7.378696543221196,175.18620534657074,65.92167647509805,8.446514332729443,177.6874270268243,-20.8192,-179.25400000000002,4.873,-29.6376,-3.1587099999999997,-1.96448,-24.4477,-18.4072,-9.8858
12.64999494,53.19463431018113,110.94510996828791,139.243285200484,40.95105179586114,78.55138232743906,166.84579532721207,69.86749673741592,98.89204800048792,131.13712016562346,-38.6765,-2.83433,8.32582,-17.092,2.47681,0.372343,-22.8731,-3.3989999999999996,-0.687826,53.4897,63.3118,175.34099999999998,38.71408551866797,7.393199548950528,175.2041026019312,65.8682676038503,8.474051576014354,177.71067803400098,-20.8638,-179.208,4.95685,-30.0463,-3.37339,-2.11576,-24.5638,-18.9099,-10.2152
12.65832827,53.22873839655411,110.85860226326058,138.8071062022886,40.93174576420661,78.31514413505705,166.38211425792127,69.94497406547194,98.7757783476152,130.680841450139,-38.9811,-2.73917,8.34799,-17.05,2.47033,0.370409,-22.9348,-3.40925,-0.691816,53.5263,63.20399999999999,174.892,38.712107058749964,7.364360038335504,175.21916077408628,65.85155852779245,8.45916406662689,177.7349408351736,-20.8924,-179.162,5.02337,-30.4379,-3.54112,-2.23977,-24.6812,-19.3797,-10.527999999999999
12.6666616,53.24923769676533,110.86817118612892,138.34529618765086,40.88458865466359,78.160540640387,165.91958233965238,70.0255760517349,98.71215907835101,130.2152958668807,-39.2924,-2.6147099999999996,8.5071,-16.9706,2.4581,0.36677600000000005,-23.0157,-3.42268,-0.697038,53.5648,63.1631,174.395,38.72409437614145,7.3474603709968695,175.20040661304859,65.84316400511096,8.45259151458778,177.72379973099538,-20.9325,-179.12599999999998,5.05376,-30.7919,-3.46054,-2.21244,-24.8161,-19.7815,-10.8072
12.67499493,53.24191621603963,110.9347991679745,137.878234953912,40.804549147039495,78.03385763131735,165.47092318077523,70.09905968822571,98.67197244907356,129.76970540881015,-39.6168,-2.4451,8.8763,-16.8072,2.43297,0.35940700000000003,-23.1311,-3.4418599999999997,-0.704523,53.5918,63.1539,173.87900000000002,38.742862768999366,7.320586961963855,175.1659734642037,65.83288648026367,8.428444577559091,177.6906662197116,-20.9994,-179.12099999999998,5.01818,-31.1065,-2.94043,-1.91399,-24.9918,-20.0909,-11.0457
12.68332826,53.221171240360825,111.11119996390781,137.39652673654413,40.711329821024655,77.99911364156938,165.02823429809604,70.17342553782919,98.70068453997894,129.32576467555165,-39.9475,-2.24027,9.387089999999999,-16.5947,2.4003799999999997,0.350015,-23.2714,-3.46524,-0.7137180000000001,53.6157,63.2263,173.326,38.76862780306955,7.334408228527478,175.11352332551525,65.82827403690113,8.440520668137303,177.63721666265263,-21.0758,-179.136,4.9347900000000005,-31.3878,-2.12965,-1.4313,-25.1947,-20.3317,-11.2529
12.69166159,53.178053981715145,111.44164316925972,136.904068024986,40.57002261797971,78.12753686808892,164.61152652948385,70.23170444997186,98.82329880884501,128.8762645882507,-40.2747,-2.02668,9.92891,-16.4117,2.3724,0.342121,-23.4092,-3.48826,-0.722852,53.6299,63.4191,172.726,38.78467924191988,7.39960008745301,175.0520467211787,65.81657137332088,8.50577296886732,177.57985991233718,-21.1403,-179.13299999999998,4.8571,-31.6304,-1.33817,-0.9524879999999999,-25.3843,-20.5409,-11.4364
12.69999492,53.09909160198879,111.86152819693477,136.4342723890573,40.34049571847703,78.38192764901572,164.27004521145568,70.25345575071043,98.9550051562968,128.4450871237477,-40.5886,-1.83143,10.3902,-16.3371,2.36101,0.338951,-23.5168,-3.5062800000000003,-0.730064,53.6218,63.6619,172.09799999999998,38.76885584441335,7.41837582242303,175.02004828267295,65.77972246154657,8.533895401736167,177.56565465741627,-21.1714,-179.075,4.83869,-31.8357,-0.8794709999999999,-0.672138,-25.5201,-20.755,-11.6037
12.70832825,53.020844945946095,112.3745201011798,135.9451212737422,40.073338500548395,78.77870554429758,163.9532283645319,70.2721843786694,99.0958879747627,128.01163616092347,-40.9319,-1.64693,10.7559,-16.4073,2.37174,0.341967,-23.6492,-3.5285800000000003,-0.739188,53.6376,63.9687,171.41,38.76382270301932,7.409132742870938,174.98836537452138,65.7562893310787,8.550162539931518,177.57581539665867,-21.1846,-178.919,4.92339,-32.0173,-0.889984,-0.678747,-25.5697,-21.0407,-11.7834
12.71666158,52.94443617329975,113.01472449268215,135.4332280113863,39.7765421098506,79.3382181660367,163.6524237684951,70.29037255876524,99.28612081603437,127.57608650802408,-41.2947,-1.46357,11.0807,-16.5751,2.39742,0.34926,-23.8003,-3.5541300000000002,-0.7498130000000001,53.6712,64.3736,170.66,38.76853481672997,7.421416970451155,174.95250541765026,65.74650871864051,8.601008187261073,177.59882345891316,-21.184,-178.696,5.0727400000000005,-32.1719,-1.1884299999999999,-0.8630399999999999,-25.5621,-21.3586,-11.9615
12.72499491,52.872093466951476,113.79901430805515,134.905089639992,39.41669645856294,80.0689151470198,163.39593063407102,70.31033132750972,99.5339608697129,127.10996887370771,-41.589,-1.3068600000000001,11.3555,-16.7939,2.43097,0.358914,-23.8512,-3.5627199999999997,-0.7533569999999999,53.7009,64.8728,169.827,38.76584180782185,7.44279815805384,174.90451669285926,65.74322111743685,8.666511775452213,177.60979150765255,-21.1313,-178.48,5.2163900000000005,-32.2788,-1.61228,-1.12386,-25.549,-21.5872,-12.0814
12.73332824,52.81858517662803,114.72908697010784,134.3887877792184,38.97575747230032,80.9686448368969,163.23445628919305,70.34578419718882,99.82930589597977,126.60616810842009,-41.7268,-1.2035,11.5692,-17.0171,2.46525,0.36886599999999997,-23.6829,-3.53413,-0.741211,53.7201,65.4479,168.91099999999997,38.75496970860711,7.4484718299317265,174.85722217027282,65.75266611205512,8.712023442244607,177.6036029484367,-20.9882,-178.345,5.283580000000001,-32.3186,-1.9974,-1.35711,-25.5825,-21.6055,-12.0874
12.74166157,52.76975783024274,115.83169091804218,133.87609122374278,38.437281439022186,82.1280329722084,163.1873363626146,70.35850710298533,100.19207807649893,126.07345182425787,-41.723,-1.1575799999999998,11.7201,-17.2767,2.5052,0.38050700000000004,-23.1644,-3.4468400000000003,-0.705268,53.7128,66.1301,167.908,38.729681873669904,7.479307370550572,174.81762168886738,65.74810245821566,8.768476324690111,177.57894802805657,-20.7595,-178.338,5.2566,-32.3229,-2.30859,-1.5411299999999999,-25.7305,-21.4164,-12.0
12.7499949,52.75823941542364,117.08889152135497,133.3192691189567,37.86136108842055,83.52745032231805,163.18498662790125,70.37877002751836,100.60091346581272,125.48484393859975,-41.6119,-1.15689,11.812000000000001,-17.5828,2.55248,0.394586,-22.3921,-3.3186400000000003,-0.654986,53.7252,66.9132,166.778,38.73866914986739,7.5425848062375,174.74662745983727,65.77077029371513,8.8491402064791,177.50605758377938,-20.4606,-178.41,5.17364,-32.2894,-2.6297200000000003,-1.72796,-25.9474,-21.0721,-11.8351
12.75832823,52.78438441335074,118.46250353476664,132.7639154006167,37.2553503063665,85.0310935415422,163.22386104831588,70.43653000214181,101.00489623261585,124.859848476907,-41.3348,-1.20379,11.8423,-17.8556,2.5948,0.407539,-21.5882,-3.18732,-0.606487,53.7596,67.752,165.543,38.781489272775545,7.594883016202111,174.6654183296907,65.84339785034197,8.923648489857445,177.4138071053885,-20.0698,-178.493,5.04766,-32.1502,-2.97391,-1.9212200000000001,-26.1139,-20.5248,-11.5307
12.76666156,52.83311237476423,119.93920769779473,132.30091534691334,36.59969009856832,86.5260248927102,163.3478563874066,70.54368676736743,101.37184074299873,124.26775620710475,-40.8329,-1.2998399999999999,11.8094,-18.0151,2.61964,0.41533400000000004,-20.9749,-3.08847,-0.5718479999999999,53.7993,68.6274,164.269,38.833143413393906,7.620640948690338,174.64013594134147,65.96778795378353,8.988861634853967,177.37381639786992,-19.5655,-178.518,4.8901,-31.8368,-3.35311,-2.12224,-26.108,-19.7286,-11.0299
12.77499489,52.877621475650386,121.5690939331752,131.9028010216575,35.8283369086071,88.10082778334335,163.53778488151588,70.62198355601393,101.71184752898856,123.71771120153223,-40.0586,-1.4452200000000002,11.7074,-17.9067,2.60297,0.410656,-20.6437,-3.0354200000000002,-0.553653,53.805,69.5863,162.914,38.848162804825726,7.660361569384676,174.65648734497867,66.10591929951778,9.079333751682746,177.3724465367643,-18.9528,-178.44,4.67066,-31.3975,-3.77328,-2.33432,-26.004,-18.6451,-10.3377
12.78332822,52.837666598697176,123.37880340319845,131.44499148746877,34.86548250357198,89.83815408769622,163.67171856163935,70.56018295201075,102.05243212638321,123.11739001393549,-39.0539,-1.6352799999999998,11.5455,-17.6175,2.5584,0.397841,-20.4655,-3.0068200000000003,-0.543647,53.6956,70.6698,161.36,38.7571324124262,7.782864233998558,174.59862667047898,66.14784359605936,9.256361734840167,177.2857944772295,-18.2396,-178.30599999999998,4.39123,-30.8462,-4.22406,-2.5493900000000003,-25.8198,-17.3114,-9.488430000000001
12.79166155,52.81189106788222,125.29823687266743,131.00123145080428,33.85494221150121,91.59018246896088,163.7746230139989,70.5150555875141,102.35876945809022,122.51446047913343,-37.8938,-1.86379,11.345999999999998,-17.4302,2.5295099999999997,0.389394,-20.3318,-2.98525,-0.5357729999999999,53.5846,71.8303,159.689,38.67828370362863,7.991654481835368,174.50841595989962,66.18931256764361,9.532049171980873,177.14644713886418,-17.4085,-178.18400000000003,4.11164,-30.064,-4.69065,-2.7465200000000003,-25.3424,-15.8053,-8.493219999999999
12.79999488,52.90568849442675,127.27886523339235,130.67571439100223,32.941269369183786,93.224313510297,163.91114693396378,70.65706542370063,102.61249499533756,121.98424876470362,-36.6536,-2.12534,11.1295,-17.6276,2.5594900000000003,0.396925,-20.1345,-2.95357,-0.524483,53.5974,73.0418,158.017,38.72808763165488,8.303930535604849,174.4594218752447,66.3596206280902,9.930598117560734,177.0181303282837,-16.4419,-178.14,3.89561,-28.9326,-5.15719,-2.9008599999999998,-24.3577,-14.2183,-7.387919999999999
12.80832821,52.994674606827495,129.28473240583992,130.43706451004422,31.94292418580009,94.679781833447,164.04408002772215,70.83566533146805,102.717341471499,121.50460967929855,-35.3241,-2.4417,10.8989,-18.2685,2.65936,0.427699,-19.9189,-2.91939,-0.513353,53.6322,74.2612,156.259,38.75588472228058,8.667692363290952,174.42339595254356,66.59891923366301,10.401457852192976,176.8741029000824,-15.238,-178.171,3.7759099999999997,-27.5524,-5.7580800000000005,-3.0792200000000003,-22.9019,-12.5233,-6.208469999999999
12.81666154,52.965391348089206,131.312094539054,130.23176192604836,30.72531855944913,96.02218072321114,164.10809562983937,70.86136456006369,102.66330035651777,121.09320633857513,-33.8746,-2.80313,10.6542,-19.2073,2.8080000000000003,0.47795,-19.718,-2.8878,-0.503631,53.5644,75.4963,154.369,38.63195705261329,9.099361406777804,174.36048266158176,66.78232925801971,10.947738026066274,176.67113052154698,-13.8384,-178.24599999999998,3.71825,-25.9429,-6.44785,-3.24655,-21.0399,-10.7275,-5.006419999999999
12.82499487,52.89546820301374,133.33596017608758,129.9877997879418,29.458274103582138,97.26287042410549,164.0008175493778,70.82640648759603,102.53276815535736,120.71315620618559,-32.3486,-3.16078,10.4059,-20.4204,3.0013900000000002,0.544722,-19.4048,-2.83819,-0.487122,53.4482,76.7641,152.384,38.44802739908955,9.662511193296195,174.1802093280449,66.93937293155723,11.617572234252153,176.30737397899637,-12.4409,-178.391,3.69121,-23.8678,-6.951410000000001,-3.23875,-18.607,-8.98729,-3.8615800000000005
12.833328199999999,52.91768230628266,135.38988870123862,129.5982985696018,28.367506418802467,98.45034007752427,163.6090835495707,70.90379456689588,102.45398982207277,120.25541012958942,-30.7894,-3.4697199999999997,10.1575,-21.8839,3.2361400000000002,0.6258020000000001,-18.8523,-2.75052,-0.456722,53.3954,78.1282,150.31,38.343682704930586,10.444287672405856,173.75320174668235,67.17203606524454,12.482674009951632,175.64511018316054,-11.2434,-178.63099999999997,3.6641800000000004,-21.0908,-7.015789999999999,-2.93072,-15.4473,-7.45661,-2.84533
12.84166153,53.01476384256337,137.48669216407615,129.1168420924637,27.38862302259892,99.51380363666365,162.94426627791526,71.09673079791183,102.36125386889408,119.74001097702607,-29.1354,-3.7339900000000004,9.88311,-23.9747,3.5771699999999997,0.7477699999999999,-17.9601,-2.6103400000000003,-0.410367,53.3833,79.586,148.2,38.25999893369672,11.406806634191206,173.1263340975055,67.51288123461947,13.495476888150327,174.68938175735292,-10.3315,-179.02599999999998,3.65971,-17.4842,-6.6092699999999995,-2.34307,-11.3229,-5.9702,-1.90694
12.84999486,53.100331374733,139.60758893225668,128.67061062224158,26.392939244988757,100.44829405943352,162.12565617022233,71.25750905043425,102.19988639043699,119.32842190731144,-27.388,-3.9753300000000005,9.58751,-26.5755,4.0216,0.9315319999999999,-16.8178,-2.4337,-0.35718,53.3537,81.1119,146.129,38.089573085656966,12.510154066775018,172.4224679167427,67.92829036756771,14.617087633837116,173.58526133466594,-9.58814,-179.543,3.6901300000000004,-13.1845,-5.91261,-1.63703,-6.38404,-4.54059,-1.12471
12.85832819,53.18883214685742,141.7239518194006,128.25078500727932,25.496417638015767,101.35456175437227,161.22760209449743,71.37673229725362,102.08250788799519,119.05938543903538,-25.6865,-4.17893,9.31132,-28.924,4.4477,1.1359299999999999,-15.5834,-2.2458400000000003,-0.306033,53.3404,82.705,144.132,37.898459713686435,13.775560746767088,171.6156549293143,68.38415423755237,15.88132508214742,172.40043878407917,-8.90736,179.925,3.70496,-8.34803,-5.00116,-0.941277,-1.08145,-3.5416,-0.609102
12.86666152,53.20153377464736,143.78175179963958,127.76151182140714,24.727116180773198,102.28881104411158,160.272812928943,71.40048269012901,102.08592978722281,118.84856394028212,-24.1699,-4.33052,9.09099,-30.2612,4.70341,1.27244,-14.4153,-2.07025,-0.261843,53.2714,84.3291,142.165,37.677191087012666,15.172304140963375,170.6051536983899,68.73307116100925,17.28138749621519,171.1263082123656,-8.18374,179.484,3.65179,-3.1356900000000003,-3.9276199999999997,-0.36755,4.12338,-3.32683,-0.290417
12.87499485,53.14953713741479,145.72735532138213,127.18627421367358,24.115980399333313,103.16201286020798,159.28281863381568,71.41806359319338,102.14045870084708,118.65219683245449,-22.8795,-4.41924,8.94873,-30.2387,4.70185,1.27621,-13.2598,-1.89778,-0.219642,53.1454,85.9225,140.222,37.49447393647064,16.592501312320014,169.33627498711738,68.96572077526734,18.737891565132585,169.7613432133334,-7.3735,179.167,3.49899,2.89012,-2.40416,0.023369099999999997,9.54009,-4.43441,0.107651
12.88332818,53.17549947019126,147.63133537949705,126.58687090097605,23.7299084283656,103.97911590560942,158.26492189008968,71.56246463240358,102.21537090433272,118.5330590044428,-21.7394,-4.45793,8.85176,-29.3114,4.52781,1.18934,-12.0645,-1.72095,-0.179626,53.0952,87.5355,138.34799999999998,37.452583933329784,18.056846431404928,167.88802126697902,69.25236104275184,20.268467661448632,168.32739494161396,-6.53848,178.915,3.27635,9.656789999999999,-0.465434,0.0335524,15.2225,-6.592860000000001,0.92806
12.89166151,53.25789557951805,149.57255922840187,125.93456156200436,23.52746361311399,104.87449668390998,157.2058071551047,71.74787883222736,102.40282080745592,118.48046546635273,-20.7128,-4.46707,8.7539,-27.9271,4.27347,1.06566,-10.9897,-1.5635299999999999,-0.148419,53.1036,89.23899999999999,136.529,37.47908911059631,19.663186249861077,166.32291320452663,69.54718604741144,21.95015300487641,166.81092490835496,-5.7321800000000005,178.695,3.02274,16.2179,1.39362,-0.392271,20.3444,-8.909460000000001,2.12927
12.89999484,53.31047394303992,151.52296402434828,125.19847566874316,23.423530391563233,105.87685201391432,156.1084966847717,71.84160788116647,102.71463706129542,118.45550002142993,-19.762999999999998,-4.466480000000001,8.61116,-26.5347,4.02417,0.9492209999999999,-10.1955,-1.44836,-0.129212,53.0927,90.9964,134.748,37.459723524316175,21.408301436490934,164.70834824929278,69.72429333562081,23.755682635168675,165.20031963354808,-5.00799,178.476,2.77809,21.6406,2.60682,-0.945992,24.1657,-10.3217,3.1785
12.90832817,53.32867649866794,153.22654195674068,124.45494607400886,23.43903293649629,106.72502927331571,155.07435188233143,71.8787677294254,102.91582096399328,118.50606415431132,-18.8714,-4.44548,8.40064,-25.0017,3.7553199999999998,0.8271069999999999,-9.8577,-1.3997899999999999,-0.12273099999999999,53.0647,92.5459,133.113,37.4208713861473,23.044592750001012,163.13827657858297,69.7012021031067,25.46303555464633,163.5745851010349,-4.40795,178.239,2.53576,25.8051,2.95379,-1.2792,26.4028,-10.1333,3.4928199999999996
12.9166615,53.34450366717079,154.71210781472058,123.71986293550353,23.607668538939024,107.41328525831513,154.12236783968729,71.94434165376808,103.0139550309934,118.63945326216316,-18.0603,-4.398969999999999,8.14741,-23.1719,3.4447,0.6972229999999999,-9.846589999999999,-1.3982299999999999,-0.122878,53.0434,93.9091,131.627,37.4411339235131,24.566929300473625,161.58644762873485,69.52103577956763,27.08083624120427,161.94501644057095,-3.89433,178.005,2.27811,29.176,2.6846099999999997,-1.33124,27.5159,-8.90996,3.20276
12.92499483,53.348112486506174,156.24708372509537,122.92112610319094,23.891874148827227,108.22492688129655,153.1900300135861,72.01317208636235,103.2717916373662,118.78341342755043,-17.3546,-4.35435,7.882060000000001,-21.4603,3.1644099999999997,0.59346,-9.86479,-1.40069,-0.12246300000000002,53.0067,95.3452,130.16299999999998,37.50214743330538,26.212071992767328,159.9867788614219,69.26610927302552,28.797310189507407,160.2501458518001,-3.4008599999999998,177.799,2.0293900000000002,31.7171,1.8357,-1.03167,27.9434,-7.3903,2.66664
12.93332816,53.503335481582695,157.70347234150015,122.29511799342113,24.424685535872822,109.05105827804695,152.52185777190388,72.22329853672214,103.56126803115336,119.16812035360441,-16.7792,-4.338480000000001,7.63674,-20.283,2.97729,0.532676,-9.6149,-1.36424,-0.11474300000000001,53.1061,96.7206,128.901,37.749105016617726,27.824634253970913,158.58242345958885,69.19484007708789,30.39450707321705,158.73808952830598,-2.8613,177.64700000000002,1.81391,33.3825,0.47447700000000004,-0.38155900000000004,28.1454,-6.338019999999999,2.27277
12.94166149,53.36957012844204,158.88050439791488,121.46293900405192,24.765976869903245,109.70970494466928,151.7643442526627,72.13486098080945,103.69390450446848,119.39136710403135,-16.354,-4.37004,7.42139,-19.9082,2.91902,0.516043,-9.08489,-1.28769,-0.10308900000000001,52.8758,97.8332,127.444,37.75067665695652,29.240048061700172,157.00590418677598,68.87538382188018,31.67401354760255,157.04402224853806,-2.2437400000000003,177.571,1.58391,33.7927,-1.73731,0.773805,28.0891,-5.87714,2.0799
