Time,hip.X,hip.Y,hip.Z,lButtock.X,lButtock.Y,lButtock.Z,lThigh.X,lThigh.Y,lThigh.Z,lShin.X,lShin.Y,lShin.Z,lFoot.X,lFoot.Y,lFoot.Z,lFootEnd.X,lFootEnd.Y,lFootEnd.Z,rButtock.X,rButtock.Y,rButtock.Z,rThigh.X,rThigh.Y,rThigh.Z,rShin.X,rShin.Y,rShin.Z,rFoot.X,rFoot.Y,rFoot.Z,rFootEnd.X,rFootEnd.Y,rFootEnd.Z,abdomen.X,abdomen.Y,abdomen.Z,chest.X,chest.Y,chest.Z,lCollar.X,lCollar.Y,lCollar.Z,lShldr.X,lShldr.Y,lShldr.Z,lForeArm.X,lForeArm.Y,lForeArm.Z,lHand.X,lHand.Y,lHand.Z,lPinky1.X,lPinky1.Y,lPinky1.Z,lPinky2.X,lPinky2.Y,lPinky2.Z,lPinky2End.X,lPinky2End.Y,lPinky2End.Z,lRing1.X,lRing1.Y,lRing1.Z,lRing2.X,lRing2.Y,lRing2.Z,lRing2End.X,lRing2End.Y,lRing2End.Z,lMid1.X,lMid1.Y,lMid1.Z,lMid2.X,lMid2.Y,lMid2.Z,lMid2End.X,lMid2End.Y,lMid2End.Z,lIndex1.X,lIndex1.Y,lIndex1.Z,lIndex2.X,lIndex2.Y,lIndex2.Z,lIndex2End.X,lIndex2End.Y,lIndex2End.Z,lThumb1.X,lThumb1.Y,lThumb1.Z,lThumb2.X,lThumb2.Y,lThumb2.Z,lThumb2End.X,lThumb2End.Y,lThumb2End.Z,rCollar.X,rCollar.Y,rCollar.Z,rShldr.X,rShldr.Y,rShldr.Z,rForeArm.X,rForeArm.Y,rForeArm.Z,rHand.X,rHand.Y,rHand.Z,rPinky1.X,rPinky1.Y,rPinky1.Z,rPinky2.X,rPinky2.Y,rPinky2.Z,rPinky2End.X,rPinky2End.Y,rPinky2End.Z,rRing1.X,rRing1.Y,rRing1.Z,rRing2.X,rRing2.Y,rRing2.Z,rRing2End.X,rRing2End.Y,rRing2End.Z,rMid1.X,rMid1.Y,rMid1.Z,rMid2.X,rMid2.Y,rMid2.Z,rMid2End.X,rMid2End.Y,rMid2End.Z,rIndex1.X,rIndex1.Y,rIndex1.Z,rIndex2.X,rIndex2.Y,rIndex2.Z,rIndex2End.X,rIndex2End.Y,rIndex2End.Z,rThumb1.X,rThumb1.Y,rThumb1.Z,rThumb2.X,rThumb2.Y,rThumb2.Z,rThumb2End.X,rThumb2End.Y,rThumb2End.Z,neck.X,neck.Y,neck.Z,head.X,head.Y,head.Z,rightEye.X,rightEye.Y,rightEye.Z,rightEyeEnd.X,rightEyeEnd.Y,rightEyeEnd.Z,leftEye.X,leftEye.Y,leftEye.Z,leftEyeEnd.X,leftEyeEnd.Y,leftEyeEnd.Z
19.99165867,15.2341,-0.254724,1.00205,0.0,3.88251e-19,2.03217e-16,-41.3307,6.55384,7.54558,53.7202,-1.37823,0.663489,-25.9712,2.43066,1.4886,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-41.7893,-4.19181,-1.50704,54.8559,1.46085,-0.740948,-21.1479,-13.4546,-6.50607,0.0,0.0,0.0,24.7706,0.175272,3.31317,-12.3572,0.450996,1.31506,7.50907e-14,-4.0976e-14,-8.89718e-14,23.6932,-18.8644,-63.355,-44.2387,91.9126,-26.9173,-16.2439,2.34678,0.33495,-9.14047e-10,-5.11525e-11,1.74831e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-9.14044e-10,-5.11499e-11,1.74819e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-9.14028e-10,-5.11457e-11,1.74826e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-9.14046e-10,-5.11497e-11,1.74824e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-9.1404e-10,-5.11481e-11,1.74825e-10,-1.60346e-09,-8.2474e-11,3.01132e-10,0.0,0.0,0.0,7.50904e-14,-4.07268e-14,-8.88411e-14,18.4126,27.6146,58.3184,-42.174,87.9067,-27.5956,-20.2106,-2.96572,-0.528668,-9.08229e-10,-4.88595e-12,-1.95678e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-9.08227e-10,-4.89338e-12,-1.95673e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-9.08213e-10,-4.89607e-12,-1.95675e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-9.08227e-10,-4.90302e-12,-1.95674e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-9.0823e-10,-4.89288e-12,-1.95677e-10,-1.58645e-09,-1.45884e-11,-3.37064e-10,0.0,0.0,0.0,3.46404,-3.4281,-4.7103,-30.9881,-4.16586,6.57557,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
19.999992,15.7573,-0.448987,0.885022,0.0,3.88251e-19,2.03217e-16,-42.7423,6.61896,7.49155,55.218,-1.45599,0.727891,-26.5164,2.59033,1.59208,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-43.1981,-4.37218,-1.77819,56.4765,1.56579,-0.80954,-21.5569,-14.1667,-6.94913,0.0,0.0,0.0,24.9666,0.117337,3.20985,-12.4836,0.434839,1.30511,8.9055e-14,-4.65156e-14,-1.01495e-13,23.2294,-19.61,-62.9281,-44.6967,92.8421,-26.732,-16.1744,2.33619,0.332001,-1.06664e-09,-8.09165e-11,2.06915e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.06663e-09,-8.09141e-11,2.06903e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.06661e-09,-8.09101e-11,2.06911e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.06663e-09,-8.09133e-11,2.06909e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.06663e-09,-8.09101e-11,2.06909e-10,-1.87359e-09,-1.32469e-10,3.56483e-10,0.0,0.0,0.0,8.90555e-14,-4.62671e-14,-1.01371e-13,17.7346,28.0844,57.9809,-42.5875,88.6978,-27.4761,-20.2392,-2.97028,-0.53025,-1.45859e-09,-4.1026e-11,-2.70431e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-1.4586e-09,-4.10339e-11,-2.7043e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-1.45858e-09,-4.10355e-11,-2.7043e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-1.45859e-09,-4.10451e-11,-2.70429e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-1.4586e-09,-4.10355e-11,-2.70431e-10,-2.5419e-09,-7.92006e-11,-4.65357e-10,0.0,0.0,0.0,3.29585,-3.47395,-4.70333,-31.8295,-4.18364,6.68513,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
20.008325329999998,16.3416,-0.667326,0.81283,0.0,3.88251e-19,2.03217e-16,-44.2578,6.71456,7.48654,56.7702,-1.54336,0.800804,-26.9854,2.8071,1.7266,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-44.7072,-4.60062,-2.03907,58.1287,1.67832,-0.887225,-21.831,-14.8422,-7.35781,0.0,0.0,0.0,25.1077,0.0252999,3.1724,-12.6194,0.40988,1.26529,7.40965e-14,-4.19964e-14,-9.03623e-14,22.6808,-20.3146,-62.5375,-45.1597,93.785,-26.5351,-16.311,2.35698,0.337689,-1.06818e-09,-1.93028e-11,1.94389e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.06817e-09,-1.93002e-11,1.94376e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.06815e-09,-1.92966e-11,1.94385e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.06817e-09,-1.92979e-11,1.94382e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.06817e-09,-1.92972e-11,1.94384e-10,-1.87191e-09,-2.64293e-11,3.34267e-10,0.0,0.0,0.0,7.40972e-14,-4.17223e-14,-9.02589e-14,17.0307,28.5323,57.7238,-42.9967,89.4803,-27.3517,-20.1613,-2.95783,-0.52591,-1.57459e-09,-8.67594e-11,-2.70105e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-1.57459e-09,-8.67686e-11,-2.70103e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-1.57457e-09,-8.67701e-11,-2.70103e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-1.57459e-09,-8.678e-11,-2.70103e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-1.5746e-09,-8.67724e-11,-2.70104e-10,-2.73991e-09,-1.57996e-10,-4.64377e-10,0.0,0.0,0.0,3.05105,-3.51342,-4.66638,-32.6073,-4.18523,6.81579,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
20.01665866,16.9705,-0.907996,0.769043,0.0,3.88251e-19,2.03217e-16,-45.849,6.8272,7.50909,58.3655,-1.64131,0.883573,-27.4133,3.05382,1.87964,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-46.2944,-4.86544,-2.30453,59.8209,1.80232,-0.976748,-21.9973,-15.5051,-7.74502,0.0,0.0,0.0,25.2053,-0.0914499,3.17403,-12.7606,0.378347,1.20848,3.73715e-14,-3.00227e-14,-6.43076e-14,22.0764,-20.9891,-62.1809,-45.6238,94.7331,-26.3277,-16.5705,2.39664,0.348817,-1.22945e-09,1.09376e-10,1.51061e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.22945e-09,1.09379e-10,1.51048e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.22943e-09,1.09382e-10,1.51057e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.22944e-09,1.09383e-10,1.51055e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.22944e-09,1.09379e-10,1.51057e-10,-2.13538e-09,1.942e-10,2.58468e-10,0.0,0.0,0.0,3.73717e-14,-2.97059e-14,-6.42357e-14,16.3032,28.9534,57.5253,-43.405,90.2635,-27.2204,-20.0137,-2.93426,-0.517787,-1.50993e-09,-1.49552e-10,-2.25112e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-1.50993e-09,-1.49563e-10,-2.2511e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-1.50991e-09,-1.49565e-10,-2.25109e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-1.50993e-09,-1.49574e-10,-2.25111e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-1.50994e-09,-1.49569e-10,-2.25111e-10,-2.62025e-09,-2.64737e-10,-3.86376e-10,0.0,0.0,0.0,2.75634,-3.549,-4.61258,-33.3511,-4.17307,6.96971,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
20.02499199,17.5766,-1.10498,0.761745,0.0,3.88251e-19,2.03217e-16,-47.3717,7.01294,7.62773,59.9391,-1.74773,0.974059,-27.8464,3.31836,2.04597,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-47.8212,-5.02046,-2.46125,61.4655,1.93507,-1.07482,-22.1601,-16.1396,-8.1239,0.0,0.0,0.0,25.2801,-0.168776,3.18476,-12.8731,0.357206,1.15014,-5.46161e-16,-1.72756e-14,-3.95585e-14,21.4789,-21.6449,-61.8375,-46.0374,95.6032,-26.1271,-16.8553,2.44033,0.361456,-1.34023e-09,2.51996e-10,7.8233e-11,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.34023e-09,2.52e-10,7.82189e-11,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.34021e-09,2.52003e-10,7.82273e-11,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.34022e-09,2.52007e-10,7.82263e-11,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.34022e-09,2.51997e-10,7.82295e-11,-2.30768e-09,4.38492e-10,1.31454e-10,0.0,0.0,0.0,-5.4657e-16,-1.6913e-14,-3.95162e-14,15.5895,29.3286,57.3567,-43.7884,91.0134,-27.0869,-19.8638,-2.9104,-0.509677,-1.43853e-09,-2.2291e-10,-1.75747e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-1.43853e-09,-2.22923e-10,-1.75743e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-1.4385e-09,-2.22925e-10,-1.75741e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-1.43853e-09,-2.22933e-10,-1.75746e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-1.43853e-09,-2.22931e-10,-1.75744e-10,-2.48735e-09,-3.89555e-10,-3.00671e-10,0.0,0.0,0.0,2.44762,-3.57975,-4.5571,-34.0677,-4.14319,7.14584,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
20.03332532,18.0928,-1.19117,0.795359,0.0,3.88251e-19,2.03217e-16,-48.6809,7.3303,7.91658,61.4261,-1.85906,1.06861,-28.3309,3.58893,2.22084,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-49.1504,-4.89943,-2.37057,62.9748,2.07135,-1.17561,-22.4229,-16.7321,-8.51232,0.0,0.0,0.0,25.3531,-0.14245,3.17436,-12.9231,0.363453,1.10592,-1.90824e-14,-1.04362e-14,-3.23419e-14,20.9498,-22.2935,-61.4837,-46.3535,96.302,-25.958,-17.0677,2.47305,0.371151,-1.19029e-09,3.55437e-10,-2.27966e-11,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.19029e-09,3.55441e-10,-2.28103e-11,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.19028e-09,3.55443e-10,-2.2803e-11,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.19029e-09,3.55449e-10,-2.28034e-11,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.19029e-09,3.55437e-10,-2.27998e-11,-2.03249e-09,6.1552e-10,-4.44045e-11,0.0,0.0,0.0,-1.90835e-14,-1.00386e-14,-3.23149e-14,14.9262,29.6387,57.1872,-44.1246,91.6919,-26.959,-19.7792,-2.89697,-0.505164,-1.53431e-09,-3.00343e-10,-1.62303e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-1.53431e-09,-3.00356e-10,-1.62296e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-1.53429e-09,-3.00359e-10,-1.62296e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-1.53431e-09,-3.00365e-10,-1.62301e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-1.53431e-09,-3.00365e-10,-1.62299e-10,-2.64566e-09,-5.22582e-10,-2.76577e-10,0.0,0.0,0.0,2.16082,-3.60467,-4.51501,-34.764,-4.09152,7.34334,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
20.04165865,18.5098,-1.08692,0.876088,0.0,3.88251e-19,2.03217e-16,-49.7713,7.87809,8.48118,62.8636,-1.97889,1.1682,-28.8976,3.91206,2.43267,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-50.3066,-4.32267,-1.87487,64.3749,2.21119,-1.27858,-22.8321,-17.2529,-8.9099,0.0,0.0,0.0,25.4443,0.0638289,3.1165,-12.881,0.416239,1.07318,-7.6518e-15,-1.33912e-14,-5.5918e-14,20.4746,-23.0097,-61.0827,-46.5675,96.787,-25.8371,-17.1911,2.49206,0.376818,-4.44362e-10,3.89396e-10,-2.01672e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-4.44364e-10,3.89402e-10,-2.01683e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-4.44354e-10,3.89402e-10,-2.01678e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-4.44363e-10,3.89409e-10,-2.01678e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-4.44365e-10,3.89397e-10,-2.01675e-10,-7.30188e-10,6.73031e-10,-3.55222e-10,0.0,0.0,0.0,-7.65399e-15,-1.29695e-14,-5.58838e-14,14.2681,29.912,57.0101,-44.4246,92.3007,-26.8401,-19.7663,-2.89494,-0.504531,-1.89106e-09,-3.80367e-10,-2.09514e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-1.89106e-09,-3.80378e-10,-2.09505e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-1.89105e-09,-3.80381e-10,-2.09506e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-1.89106e-09,-3.80387e-10,-2.09511e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-1.89106e-09,-3.80388e-10,-2.0951e-10,-3.25883e-09,-6.6219e-10,-3.56458e-10,0.0,0.0,0.0,1.89831,-3.62407,-4.49801,-35.4769,-4.00659,7.58154,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
20.04999198,18.8603,-0.846879,0.994455,0.0,3.88251e-19,2.03217e-16,-50.7052,8.60885,9.27076,64.2681,-2.10913,1.27561,-29.5152,4.27946,2.67766,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-51.3378,-3.38544,-1.04005,65.6961,2.35618,-1.38565,-23.3267,-17.7198,-9.3113,0.0,0.0,0.0,25.5372,0.396557,3.03227,-12.7718,0.501579,1.04564,2.10731e-14,-2.18756e-14,-9.86547e-14,20.03,-23.7635,-60.6556,-46.7107,97.0974,-25.7596,-17.2743,2.50489,0.380619,6.9236e-10,3.87585e-10,-4.42422e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,6.92358e-10,3.87591e-10,-4.4243e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,6.92367e-10,3.87589e-10,-4.42429e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,6.92355e-10,3.87598e-10,-4.42428e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,6.92354e-10,3.87587e-10,-4.42426e-10,1.24766e-09,6.68854e-10,-7.73346e-10,0.0,0.0,0.0,2.10695e-14,-2.14346e-14,-9.8599e-14,13.6131,30.1485,56.8384,-44.6988,92.8489,-26.7306,-19.7929,-2.8992,-0.506033,-2.40021e-09,-4.66361e-10,-2.91227e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-2.40021e-09,-4.6637e-10,-2.91217e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-2.40022e-09,-4.66374e-10,-2.91221e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-2.40021e-09,-4.66378e-10,-2.91224e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-2.40022e-09,-4.66379e-10,-2.91225e-10,-4.13701e-09,-8.13308e-10,-4.95386e-10,0.0,0.0,0.0,1.64333,-3.6383,-4.49536,-36.191,-3.89275,7.85651,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
20.05832531,19.1413,-0.605725,1.13252,0.0,3.88251e-19,2.03217e-16,-51.4412,9.34729,10.1078,65.5438,-2.23941,1.3855,-30.1373,4.59523,2.89887,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-52.1444,-2.3468,-0.081199,66.857,2.49853,-1.48963,-23.8477,-18.192,-9.72995,0.0,0.0,0.0,25.5984,0.724808,2.96366,-12.6429,0.586819,1.03367,5.27796e-14,-3.0343e-14,-1.39441e-13,19.6637,-24.4109,-60.2597,-46.7908,97.2594,-25.7195,-17.3183,2.51168,0.382598,1.61942e-09,3.92896e-10,-6.45326e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,1.61941e-09,3.92904e-10,-6.45331e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,1.61942e-09,3.92899e-10,-6.45332e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,1.61941e-09,3.92909e-10,-6.45331e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,1.61941e-09,3.92901e-10,-6.4533e-10,2.86057e-09,6.77186e-10,-1.12576e-09,0.0,0.0,0.0,5.27749e-14,-2.98919e-14,-1.39362e-13,13.0597,30.2842,56.6664,-44.9257,93.3047,-26.6369,-19.8689,-2.91128,-0.510129,-2.93218e-09,-5.59128e-10,-3.71404e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-2.93218e-09,-5.59135e-10,-3.71392e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-2.9322e-09,-5.59138e-10,-3.71398e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-2.93218e-09,-5.59142e-10,-3.714e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-2.93218e-09,-5.59142e-10,-3.71403e-10,-5.05435e-09,-9.75901e-10,-6.31739e-10,0.0,0.0,0.0,1.40306,-3.64631,-4.48833,-36.8347,-3.77016,8.13121,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
20.06665864,19.3498,-0.499159,1.27556,0.0,3.88251e-19,2.03217e-16,-51.9431,9.90255,10.795,66.5952,-2.35484,1.48794,-30.7187,4.76038,3.03335,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-52.6344,-1.49783,0.746246,67.7763,2.62669,-1.57957,-24.3355,-18.728,-10.1795,0.0,0.0,0.0,25.5955,0.917035,2.95412,-12.5418,0.639413,1.04815,7.31551e-14,-3.32467e-14,-1.57165e-13,19.4236,-24.8091,-59.9472,-46.8141,97.3015,-25.7094,-17.3241,2.51256,0.382832,1.73635e-09,4.48223e-10,-7.1066e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,1.73635e-09,4.48231e-10,-7.10665e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,1.73635e-09,4.48226e-10,-7.10666e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,1.73634e-09,4.48236e-10,-7.10666e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,1.73634e-09,4.48229e-10,-7.10665e-10,3.06806e-09,7.72223e-10,-1.23945e-09,0.0,0.0,0.0,7.315e-14,-3.27995e-14,-1.57074e-13,12.7046,30.2538,56.4862,-45.0846,93.6345,-26.5668,-20.004,-2.93275,-0.517337,-3.35735e-09,-6.59469e-10,-4.14007e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-3.35735e-09,-6.59474e-10,-4.13993e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-3.35738e-09,-6.59478e-10,-4.14001e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-3.35735e-09,-6.59482e-10,-4.14e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-3.35735e-09,-6.59482e-10,-4.14005e-10,-5.78501e-09,-1.14994e-09,-7.03894e-10,0.0,0.0,0.0,1.1847,-3.64708,-4.45819,-37.3366,-3.65996,8.36666,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
20.07499197,19.4868,-0.596016,1.4555,0.0,3.88251e-19,2.03217e-16,-52.2584,10.1798,11.2802,67.4649,-2.45379,1.58219,-31.2762,4.74325,3.05912,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-52.8005,-0.913981,1.39266,68.4647,2.73696,-1.64801,-24.7762,-19.4253,-10.7134,0.0,0.0,0.0,25.518,0.91631,3.06238,-12.4822,0.647835,1.0944,8.09322e-14,-2.84627e-14,-1.40127e-13,19.3118,-24.936,-59.7242,-46.7764,97.2236,-25.7288,-17.3235,2.51253,0.382995,6.73232e-10,5.77763e-10,-5.58015e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,6.73228e-10,5.7777e-10,-5.58023e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,6.73225e-10,5.77767e-10,-5.58022e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,6.73224e-10,5.77775e-10,-5.58023e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,6.73223e-10,5.7777e-10,-5.58021e-10,1.2269e-09,9.95855e-10,-9.74778e-10,0.0,0.0,0.0,8.09278e-14,-2.80434e-14,-1.40041e-13,12.5574,30.0613,56.2679,-45.1698,93.8195,-26.5263,-20.2414,-2.97055,-0.530135,-3.50708e-09,-7.70544e-10,-3.89384e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-3.50708e-09,-7.70551e-10,-3.89369e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-3.50711e-09,-7.70554e-10,-3.89376e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-3.50708e-09,-7.70558e-10,-3.89375e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-3.50707e-09,-7.70558e-10,-3.8938e-10,-6.03631e-09,-1.3397e-09,-6.61105e-10,0.0,0.0,0.0,1.00813,-3.63609,-4.38922,-37.6829,-3.56713,8.53727,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
20.0833253,19.5532,-0.813649,1.67025,0.0,3.88251e-19,2.03217e-16,-52.3909,10.2768,11.646,68.1811,-2.53672,1.66605,-31.8251,4.59432,3.00346,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-52.6893,-0.467899,1.95303,68.9549,2.82707,-1.69353,-25.1975,-20.2267,-11.3115,0.0,0.0,0.0,25.3838,0.800067,3.24958,-12.4386,0.630434,1.16602,8.28946e-14,-1.91641e-14,-1.01609e-13,19.3059,-24.864,-59.5594,-46.6765,97.0128,-25.7815,-17.3056,2.50986,0.382482,-1.17976e-09,7.54386e-10,-2.58515e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.17976e-09,7.54393e-10,-2.58528e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.17978e-09,7.54393e-10,-2.58522e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.17976e-09,7.54399e-10,-2.58526e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.17976e-09,7.54395e-10,-2.58522e-10,-1.98609e-09,1.30114e-09,-4.55184e-10,0.0,0.0,0.0,8.28916e-14,-1.87914e-14,-1.01537e-13,12.5702,29.7326,56.0226,-45.1957,93.8749,-26.5142,-20.5623,-3.02192,-0.547933,-3.49517e-09,-8.90943e-10,-3.23436e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-3.49518e-09,-8.90952e-10,-3.2342e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-3.4952e-09,-8.90956e-10,-3.23426e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-3.49518e-09,-8.9096e-10,-3.23425e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-3.49516e-09,-8.90959e-10,-3.2343e-10,-6.00619e-09,-1.54379e-09,-5.47674e-10,0.0,0.0,0.0,0.863528,-3.61528,-4.29483,-37.9101,-3.48128,8.66724,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
